"begin","end","dura_months","begin_month","end_month","min_flow","min_perc","max_deficit","cum_deficit","deficit_center_mass","perc_center_mass","prior_year_flow","dec_rate_to_max_deficit","inc_rate_from_max_deficit","dec_rate_to_min_perc","inc_rate_from_min_perc","data"
1905-02-14,1906-03-16,14,2,3,1.13267386368,0.0606908635868182,7.5835855827451,13.3412972395569,0.345337743094466,0.615142056901016,0,-1.90863950505974,0.738583210185729,-0.0390345194608048,0.271426293889285,"observed"
1908-02-15,1908-05-16,4,2,5,1.47795670276955,0.112983580514863,6.468267205686,6.89037731326018,0.962420085706765,0.691565820293643,140.325564353097,-1.65104754573896,13.6696921195587,-0.140126953931868,0.598216058668169,"observed"
1910-06-15,1910-09-15,4,6,9,2.0369251648512,0.231651450564768,3.8251551490521,6.7319618619095,0.200792369312076,0.485707524722649,129.965739458636,-12.5666883499271,1.01657423625698,-0.220338935720338,0.201115046511252,"observed"
1915-05-16,1915-08-16,4,5,8,2.12193660107148,0.14375007777271,5.7831822074925,7.14372248718381,0.168423806572693,0.489529296164021,112.938006200361,-7.53691686581442,1.49529315698733,-0.641815935738271,0.112091632889566,"observed"
1917-01-16,1917-05-16,5,1,5,1.38843892967226,0.309621984189047,2.8884697284587,3.64080432812267,0.924029137098935,0.599548627518371,94.0133397031681,-0.817639395752848,30.8461431942674,-0.137257910213963,0.651696700378168,"observed"
1918-04-15,1919-12-16,21,4,12,1.4158423296,0.0995258708847121,9.2497190611929,21.4654421967514,0.508960641271262,0.471515479512298,110.555271877151,-0.646906600315431,1.33349843218061,-0.0420357537645877,0.102407323453635,"observed"
1924-04-15,1925-01-16,10,4,1,1.44781296284903,0.0853473718899292,11.8341032601561,18.7796564129154,0.277769284620079,0.439031036677346,94.702918288983,-4.05641171244704,1.48451734035508,-0.132778809162445,0.0795293931230562,"observed"
1925-06-15,1925-08-16,3,6,8,2.73668620611716,0.326039026327996,4.8341787826137,5.78549495671739,0.105868626799544,0.401413348889153,51.5696026239815,-9.2140041616564,1.74660869269284,-0.419800242790481,0.117578059239257,"observed"
1926-06-15,1927-04-15,11,6,4,1.55834000922426,0.179761354040466,7.9358173793241,13.3081856080134,0.118948259454052,0.324235369271658,65.2211292424516,-11.5108962471555,0.926783600359964,-0.13198852328099,0.0572688615377323,"observed"
1928-04-15,1928-10-16,7,4,10,1.8047270227968,0.280870074155206,2.0506327626201,4.48491323183225,0.439211043154811,0.625222418190825,77.9895759735612,-0.876247150832587,0.41760838359632,-0.0978361001726061,0.126035566831083,"observed"
1929-11-15,1930-01-16,3,11,1,1.4158423296,0.376398267559206,0.0906117954661501,0.12777033613025,0.709177092355613,0.788421914093798,84.5997153604806,-0.0579091061751067,0.14174910169814,-0.0572309102331927,0.199366422031649,"observed"
1930-05-16,1930-07-16,3,5,7,4.39641879507406,0.27473150217882,3.438364620342,5.95083836800288,0.343252392466298,0.459756462965124,84.5997153604806,-5.90945939232792,1.31705118650839,-0.583684961550169,0.133211283785756,"observed"
1930-11-15,1932-04-15,18,11,4,0.9467265710592,0.014462039245865,13.4368367772633,31.6258112262157,0.423041443911807,0.471270303132644,62.776287070692,-1.80097780724766,1.84058457120295,-0.0879990071951472,0.0916702572734558,"observed"
1932-08-16,1937-10-16,63,8,10,0.9325681477632,0.00157649139874947,18.7424699337177,86.0690795588758,0.435967016218885,0.401955757524362,36.5623164927025,-0.867399839712421,0.464399855554283,-0.0271611644758157,0.0179027070457017,"observed"
1938-07-16,1938-09-15,3,7,9,2.2049384546304,0.403036133697279,0.8228655549777,1.06992636747871,0.136736172520401,0.308243860756027,59.9392130761728,-5.1435232755576,0.323002965956894,-0.23264161560239,0.0600930833401368,"observed"
1939-05-16,1941-09-15,29,5,9,1.076040170496,0.038503491324203,14.4911673653721,50.216329682305,0.380720302211953,0.419309194289664,72.7420510741917,-1.16412572409517,0.918028982591471,-0.0538052314813564,0.0357779522334798,"observed"
1942-03-16,1943-03-16,13,3,3,1.31471073462857,0.224501969730962,3.4493259803131,6.44942863137816,0.339668099348875,0.60995255198695,56.7625196118825,-1.17558583374589,0.793929773979184,-0.032392279837652,0.377155986053556,"observed"
1943-12-16,1944-04-15,5,12,4,1.36702018030345,0.0776819369650185,2.27480871683328,2.95383661560194,0.894084362629358,0.679816969984746,71.7335320111685,-0.480188798303276,4.76471294752608,-0.106086037328895,0.573125376619085,"observed"
1945-03-16,1945-06-15,4,3,6,1.71362594214813,0.0857442450621091,2.6281374291451,6.07470268040278,0.603101870451939,0.431568723647854,75.4983627343874,-0.9170260559356,1.85216374457995,-0.294389547685939,0.175962540991411,"observed"
1946-06-15,1946-09-15,4,6,9,2.0359812699648,0.303384121499245,3.4457094047193,5.72044147413226,0.182490372370582,0.475789201802994,62.1413568189852,-4.8760155048727,0.86667763865223,-0.143126122017215,0.0696390738964983,"observed"
1947-04-15,1947-06-15,3,4,6,4.4674544973312,0.469710243360691,0.14915743266048,0.244983885546179,0.391154106614234,0.0976232066977225,68.5570908321473,-0.34361852354975,0.21327606029529,-0.185447774913046,0.0280811127106769,"observed"
1948-04-15,1949-03-16,12,4,3,1.49074495606916,0.155724381645702,3.3437687569881,7.18882371481576,0.276983789937877,0.428769478724192,73.3312241726381,-1.18123684262097,0.566855982158202,-0.0839046219074071,0.0985371012317857,"observed"
1952-11-15,1953-05-16,7,11,5,1.4158423296,0.0242568555338131,9.59956237076269,10.9481211031565,0.962109088670989,0.71082754460359,101.690272000527,-1.43230483422613,19.6307841540626,-0.099698202131394,0.749073623767796,"observed"
1953-09-15,1956-02-15,30,9,2,1.13267386368,0.056728790429209,12.9176945897433,31.9020688209586,0.460401550575832,0.474555816258672,101.690272000527,-1.3464281055504,0.630521507632998,-0.0330385905279448,0.0571065421699569,"observed"
1956-07-16,1957-05-16,11,7,5,1.13267386368,0.0814964096365891,4.4614248843111,10.0983017125935,0.730625561309845,0.589079044865762,53.4781003376541,-0.841275458917363,20.8743199945614,-0.0945682570414245,0.132120413252421,"observed"
1957-11-15,1961-08-16,46,11,8,1.09522255044542,0.0244546887809798,15.1528376807385,72.6256312397974,0.679381319912327,0.607099863027088,80.4778264357303,-0.345275176452575,5.08799659054884,-0.0108363152602012,0.528215519053245,"observed"
1961-12-16,1962-05-16,6,12,5,1.27425809664,0.20174622839195,0.23219602842615,0.57736151205339,0.269389715197581,0.214293271027949,31.3315903124633,-0.137634276553025,1.65568137312537,-0.168064733401527,0.105846405663755,"observed"
1962-09-15,1964-04-15,20,9,4,0.99108963072,0.0129586749637559,2.42960747820288,13.6281163405313,0.565496676570188,0.554008409695856,31.3315903124633,-0.122822139600038,4.53221032325028,-0.0276091189188545,0.205363952814514,"observed"
1964-09-15,1965-04-15,8,9,4,1.27608498996852,0.117917614148123,0.50067182061111,1.60748837540079,0.654339479136934,0.577865299090687,56.9860378357535,-0.122074434316197,0.414223898502556,-0.0723441874009148,0.201598635779615,"observed"
1966-06-15,1966-09-15,4,6,9,1.9472551506432,0.171963062888406,9.1978048424409,12.3322120158093,0.120287838972729,0.412133390551352,97.3470658233919,-13.1702330092245,2.37412344456624,-0.555020089675195,0.122717544289805,"observed"
1967-02-14,1967-05-16,4,2,5,1.49573628962743,0.13022786096812,1.9183893710166,3.81581025624006,0.832405466572731,0.728420410217,62.5520815869498,-0.505585428759355,16.9852903732605,-0.16838212350843,0.363364723509099,"observed"
1968-03-16,1968-05-16,3,3,5,1.75655793536826,0.15210058417431,3.3872116071436,5.15646974746345,0.826484290302345,0.674461300307474,89.0238094146088,-1.13732831758515,19.3866807571507,-0.192492573511342,0.358510289011988,"observed"
1969-03-16,1970-05-16,15,3,5,1.53459039595355,0.0536303573296867,2.50228738445568,4.85836615768835,0.766614989989644,0.790633123993669,82.5796018140065,-0.190911426625283,4.31997138067779,-0.0485115563212628,0.31556986297123,"observed"
1972-07-16,1972-09-15,3,7,9,2.1464169716736,0.392463394059145,0.90964298808222,1.19695635025487,0.163485203650281,0.375575644294527,85.4016910834771,-8.49995259515172,0.524570196536507,-0.327973327799585,0.140123825801525,"observed"
1973-12-16,1975-05-16,18,12,5,1.4158423296,0.0299694251711752,6.5194202188845,10.6446612200918,0.928128577668139,0.725381283612869,72.0791062832413,-0.379842564194822,22.3395493404756,-0.0422626073790387,0.418442474153255,"observed"
1976-06-15,1980-03-16,46,6,3,0.815707871182452,0.000614634703752565,13.3949332607549,64.0086718430413,0.362152684839967,0.471957456726338,91.6906147760371,-1.3246499042849,0.39749044622551,-0.0542331485608369,0.0171045509129142,"observed"
1980-08-16,1981-09-15,14,8,9,1.3984868429791,0.195693433580202,3.7790802261103,8.81255013342007,0.71343429055846,0.616832338190902,55.3824539432993,-0.523161031179944,0.834005455004888,-0.0348750083216188,0.255325052636429,"observed"
1987-05-16,1993-04-15,72,5,4,0.956378657478194,0.00875717799135279,16.7206470870489,117.487951616669,0.45559780613757,0.522116932231137,127.464968905009,-0.294502801794704,2.25985382207721,-0.0117196264785487,0.0965695624480977,"observed"
1993-11-15,1994-09-15,11,11,9,1.08334774381006,0.058840072896719,10.9525054362585,15.2919168625051,0.688150172262157,0.47294266177417,94.2401466350129,-1.43642885559781,2.74063630654426,-0.354691428651337,0.0447051950776832,"observed"
1995-01-16,1995-05-16,5,1,5,1.45055330284181,0.200128080412136,4.6961806770254,5.07397169612142,0.973122953849643,0.789907192569379,51.4773498355805,-0.940954695427686,22.0312610912885,-0.0618086733845332,0.684839392457105,"observed"
1999-11-15,2004-12-16,62,11,12,0.92705701955551,0.0103196187204604,15.1037551466457,93.3264514685782,0.517073413318788,0.538750860683686,86.3961321935057,-0.766194383467179,0.354984678694198,-0.0245066026073817,0.01818670738785,"observed"
2005-10-16,2006-01-16,4,10,1,1.45694742949161,0.374169463810402,0.21000951150124,0.28536034620528,0.233866136442326,0.38949768039768,82.3291472854344,-0.25442823394078,0.068447066776165,-0.147134680815219,0.0549393379761704,"observed"
2007-06-15,2008-05-16,12,6,5,1.08152085048155,0.0414745635876644,14.3127712318425,23.0591564983697,0.190237862460979,0.480831248378855,73.72714479751,-14.5793462817312,2.15719310496,-0.475719599339202,0.0634107768708177,"observed"
2008-10-16,2009-02-14,5,10,2,1.38770817234085,0.265143923766735,0.39662666500916,0.8818679996086,0.265552573384438,0.3629835121755,74.8582915478575,-0.56224149086246,0.102013007355748,-0.312462999659454,0.065647750397821,"observed"
2009-10-16,2011-04-15,19,10,4,1.160990710272,0.0323858942887715,9.12822389200553,13.7354686889045,0.375028718405611,0.315910323186667,79.8874941299694,-1.20376855823539,0.823091565051869,-0.0853013718470954,0.0429500354742157,"observed"
2012-05-16,2014-07-16,27,5,7,1.23056924761234,0.0272028325682447,15.2510027489241,56.7933700856409,0.362748591547881,0.408575332524457,124.256234559072,-7.89544429166781,0.621125622324007,-0.288085160473301,0.0288581855419207,"observed"
2015-05-16,2016-01-16,9,5,1,1.39665994965058,0.147481314726305,8.4417450384345,16.8980420992791,0.125711482690362,0.401441163149043,59.9396767590986,-4.28599024607421,1.07491432876662,-0.378440494379376,0.063347871254584,"observed"
2016-05-16,2016-09-15,5,5,9,2.07713508701184,0.267928588204894,2.0554063706553,4.22084150186757,0.281271801723227,0.461166459766133,53.5484831430336,-2.16704709510714,NA,-0.0847752217199898,0.103990125136493,"observed"
1981-06-15,1981-08-15,3,6,8,2.79076831256646,0.279690504408607,2.9108894855381,4.95518750795527,0.228437829151402,0.474996333403267,0,-3.1842157006335,0.990436138669463,-0.118968336553862,0.124604273126367,"base"
1987-05-15,1991-05-15,49,5,5,1.18025085240768,0.0341284514192047,14.4334566720189,73.6815245646721,0.409975686906775,0.453942598854503,120.328237676502,-8.90598588475211,0.454394340025191,-0.018078141410446,0.681280835372458,"base"
1992-05-15,1993-04-15,12,5,4,1.21886250209869,0.0250618368761916,15.4142115811798,26.6343860147891,0.194705021552308,0.510022987773318,62.679255212365,-7.95432923557583,2.42130993291916,-0.285032856726431,0.083050690250175,"base"
1994-06-15,1995-05-15,12,6,5,1.4083430706946,0.0775603819156263,12.5318196045084,18.2156515830649,0.150205116071398,0.326858879214854,93.1969032363588,-14.3327930944488,2.88146300995142,-0.534055415337689,0.0708812767557216,"base"
2000-03-15,2005-04-15,62,3,4,1.1496563802812,0.0155730117779332,16.2593202807666,116.154212798104,0.456759722364826,0.504203206787532,84.664609825815,-1.02512887491849,0.40360789209753,-0.0427498492495111,0.0137719732770933,"base"
2007-06-15,2007-08-15,3,6,8,2.8394183331804,0.0381310192697146,14.5140559010089,17.43141909584,0.0885848618959526,0.267580448495733,77.2603368681754,-16.4325543434892,5.0906732647617,-0.580327511205768,0.252940897181185,"base"
2007-12-15,2008-05-15,6,12,5,1.30532067522373,0.0209057377876298,4.4026302722609,8.04559913118667,0.883913618528624,0.683659861611975,60.2306745718941,-0.747730524944603,16.00795153866,-0.110382502190508,0.391031663468332,"base"
2010-03-15,2010-05-15,3,3,5,1.57312189085693,0.0323786791027125,9.12860329279187,11.0341189979115,0.904425961635834,0.649595308320821,84.1275315260516,-3.07330771678593,18.9621120511267,-0.200017483606497,0.736987093501411,"base"
1981-06-15,1981-09-15,4,6,9,2.19169473909177,0.0905840768461658,11.9958188144004,15.1604741257745,0.0797309042715703,0.25111850321075,0,-15.8393159238378,3.12153392977395,-0.630241553117986,0.164601680868045,"CTN5"
1987-05-15,1991-10-15,54,5,10,1.1592849681004,0.00301198744388384,18.231244100845,91.0348609477966,0.339491767859306,0.41157976136471,112.387087856681,-12.2132435148345,0.351384785380668,-0.493160802010179,0.0149046050950715,"CTN5"
1992-05-15,1993-02-15,10,5,2,1.1408445591838,0.00205241735200404,18.5475655269122,31.7044661695438,0.139907586845939,0.477752972981625,60.8376789766924,-10.7110063541605,2.14231189719284,-0.443715970718669,0.101652452059652,"CTN5"
1994-05-15,1995-01-15,9,5,1,1.36830612139691,0.0077857397439969,17.2383784784542,22.3059946368704,0.154073853870923,0.377816404460831,89.5016371728826,-12.12677175931,2.21583481959724,-0.493295462072572,0.1181723709326,"CTN5"
1996-06-15,1996-10-15,5,6,10,1.95901836306275,0.252257150221608,4.3682195022589,6.57585900769033,0.095721533628735,0.254941302910491,97.4738919576052,-20.4496617543143,1.04769768245223,-0.36476318382001,0.175624240712281,"CTN5"
1999-06-15,1999-10-15,5,6,10,2.01489505943869,0.313714177402298,2.5669229459626,4.13574770392665,0.0985094818626491,0.202536210841895,85.2852106247017,-14.9566478017037,0.515547438866668,-0.319918815972888,0.0489660949259178,"CTN5"
2000-05-15,2005-02-15,58,5,2,1.12719387409261,0.00270395958684174,18.3244417884785,131.631402584519,0.465854211303388,0.490585478924304,80.8928465813148,-1.47407072564843,0.428704683439083,-0.0601182413092571,0.0213090079685267,"CTN5"
2005-07-15,2005-10-15,4,7,10,1.89717344639849,0.417559167681996,0.35080663064258,0.48880047559937,0.28231119208217,0.670637833643757,36.3089220844645,-1.61275114074898,0.136219190664028,-0.0311523568405249,0.244222043523666,"CTN5"
2007-05-15,2008-10-15,18,5,10,1.27895124438477,0.00288015035224826,18.2703296640465,28.4020354915759,0.138177666019454,0.35422203811821,74.4972380756946,-11.2538855592932,1.09858597102137,-0.47613990971308,0.0469127016446329,"CTN5"
2010-03-15,2010-07-15,5,3,7,1.68966362493268,0.174641154108924,5.167167032016,6.49983177936696,0.589116027566631,0.567536122300081,76.9117432555609,-1.72461682276467,1.84772633531213,-0.111805742358296,0.152302558877425,"CTN5"
1981-05-15,1981-09-15,5,5,9,2.06510119698161,0.00569987534836013,17.6022995223338,26.3006518789848,0.247333575151124,0.369758922059891,0,-15.1960211610113,4.47269987094896,-0.497130030550361,0.163026404046232,"HDN5"
1985-06-15,1985-08-15,3,6,8,2.97909538407095,0.00988909373146682,16.9294637030844,19.4773503192084,0.0662093671532355,0.202706798192823,75.1941646164487,-19.179259916406,5.6691328312845,-0.627515377127877,0.175757368750492,"HDN5"
1986-06-15,1986-08-15,3,6,8,3.00637988074027,0.239790688080012,6.2794472771423,8.43666885128982,0.128084708334677,0.26932852844221,65.2149595057971,-18.143047624238,2.18094079274554,-0.353747884317595,0.190426517929104,"HDN5"
1987-05-15,1992-01-15,57,5,1,1.05748879674607,0.000619791721050399,19.3106018324379,140.349274773802,0.373539403099904,0.416387309111722,103.210081076887,-12.6670145187682,0.347378694941063,-0.493607243040843,0.012478243917839,"HDN5"
1992-05-15,1993-02-15,10,5,2,1.02007845476061,0.000187080691421701,19.8301537183767,40.5732430082556,0.135566359773126,0.494782664831463,48.4789924003407,-11.2900094186644,2.47994831452985,-0.440193154832018,0.111084273034161,"HDN5"
1994-05-15,1995-01-15,9,5,1,1.34447273950442,0.00160973564322456,18.7276718286945,29.7954531679248,0.133920166310398,0.370373036105342,74.3841871418387,-13.7570554943592,2.44927721970359,-0.498532163526262,0.124477051984652,"HDN5"
1995-06-15,1995-10-15,5,6,10,2.00717674384413,0.483474027911273,0.3329620756274,0.48314944000934,0.121162826407738,0.477669273422967,48.0962036199163,-6.3070603648754,0.19620229441423,-0.0654766441720291,0.419624120109681,"HDN5"
1996-06-15,1996-10-15,5,6,10,1.8946957113518,0.0836261863761619,12.277342251842,15.1724826781076,0.0579141550491956,0.224565619372907,79.5648010436372,-21.0121124776689,2.61588141436379,-0.808885088380071,0.171734753567233,"HDN5"
1999-06-15,1999-11-15,6,6,11,1.71823878222125,0.130376278534434,10.5405513684757,13.0922344934436,0.0522215591409875,0.266741805906369,69.9810364536654,-18.3625930604031,1.76339285027296,-0.7391351103648,0.0686270579937708,"HDN5"
2000-05-15,2004-12-15,56,5,12,1.03583008604298,0.00020544495025293,19.7961786682862,176.459877327781,0.474750114499622,0.491186762996965,69.5855318171269,-0.460991877613811,2.84691541459403,-0.0182593773740945,0.0955698986447004,"HDN5"
2005-06-15,2005-10-15,5,6,10,1.72424369316544,0.127337910288809,10.6444676263174,13.7260878715832,0.0815995487007277,0.346498851435738,28.6136429229736,-14.1181046172341,2.13081659826271,-0.575321161277621,0.0762361568205449,"HDN5"
2006-06-15,2006-08-15,3,6,8,2.92290403728872,0.0255739343474985,15.3744655766119,18.2150781799937,0.0803752633400517,0.236072566346568,62.1653789309623,-22.0731028293818,5.46680320518833,-0.810324322530294,0.278941853790823,"HDN5"
2007-05-15,2008-10-15,18,5,10,1.20461157846134,0.000701104761129244,19.2450799575501,40.3190517040632,0.185482758899043,0.375344746168299,62.0696765925975,-12.0123243864253,1.14240664190243,-0.48436168660566,0.0380622291041485,"HDN5"
2009-06-15,2010-09-15,16,6,9,1.45008591537594,0.061845266193064,13.2399513395914,33.3746204387588,0.418831094176513,0.485892901355792,60.7054809512662,-16.8174073629135,NA,-0.645988003948231,0.0199778224369105,"HDN5"
1981-06-15,1981-08-15,3,6,8,2.66616411912386,0.0288923131180348,15.1273440374079,18.3734585941997,0.0977041220660961,0.320235676192929,0,-17.9683934428193,5.04431320778878,-0.640999150407856,0.157936035621028,"HWN5"
1987-05-15,1989-02-15,22,5,2,1.25341619393909,0.00219488811059317,18.49516029386,52.4194838994331,0.30730409425824,0.517807839668536,135.432908964428,-14.3098864910232,0.987521818406305,-0.49869015948994,0.0475058997448261,"HWN5"
1989-06-15,1991-01-15,20,6,1,1.39285971018382,0.0611173963456551,13.2748000144287,29.3831844551282,0.295044756589085,0.389935025764519,48.3682214689145,-15.8293570118679,0.671997882431391,-0.593250333834438,0.033274069626886,"HWN5"
1992-05-15,1993-02-15,10,5,2,1.23328605506764,0.00123775416746502,18.9067316738562,32.2207014128849,0.125983637949067,0.438783902140712,73.4133486533877,-12.8652411530245,2.49995739284377,-0.496110406793378,0.110973565034233,"HWN5"
1994-06-15,1995-01-15,8,6,1,1.46329555634761,0.00596542701302025,17.5517027343126,21.2758897924404,0.033485069938606,0.199852607612052,105.468095563303,-18.4941039245465,2.34339234244433,-0.553882330473025,0.124239881336324,"HWN5"
1996-06-15,1996-10-15,5,6,10,2.00991010054656,0.225053722162296,6.696464560645,9.09265728231271,0.0705544913822599,0.178586997380326,109.471443108178,-25.2296100360712,1.53749295276448,-0.382781717790638,0.186521122135407,"HWN5"
1999-06-15,1999-10-15,5,6,10,2.02266253216566,0.270438584768677,4.6363013384518,6.5490782303285,0.0744490713370106,0.160447830203821,93.0635140219546,-22.660253943525,0.930357839672398,-0.359382672023219,0.0608166306195759,"HWN5"
2000-05-15,2002-08-15,28,5,8,1.27418367929399,0.00377832654505829,18.0237058340106,69.2787811888605,0.508014961642695,0.539595492342273,93.3824495010863,-1.82115226574227,1.23655771089192,-0.0708799622798914,0.0479412824948891,"HWN5"
2003-05-15,2004-09-15,17,5,9,1.36440033964382,0.0024050425134667,18.4218152595526,52.5263579087932,0.493887971045671,0.513959288861771,46.8285061381879,-1.91318081664631,4.71666694699327,-0.0711220397422285,0.181906593774591,"HWN5"
2005-06-15,2005-10-15,5,6,10,1.89563959588905,0.339395485890244,3.2276987532962,4.72969677759975,0.10265702065757,0.347648278937631,44.9894159601831,-16.1281599119553,0.691026867952742,-0.309798001166435,0.0868123111810746,"HWN5"
2007-05-15,2008-02-15,10,5,2,1.3487399223997,0.00205636322393886,18.5460822093077,26.9255753697216,0.119588435778581,0.357814969030977,88.3275458289769,-13.5633753063472,2.0694779651235,-0.498184650774229,0.0626519973088372,"HWN5"
1981-06-15,1981-09-15,4,6,9,2.13675962798603,0.119639266228689,10.9122853135254,14.0536698833439,0.0884347378586195,0.283820726676316,0,-13.0213229395736,2.77991974471818,-0.509778619413906,0.124164089944167,"WDN5"
1982-01-15,1982-04-15,4,1,4,1.46626490199656,0.444437394676622,0.0879140574765795,0.19300506131897,0.679681198143893,0.427457742669669,62.2654833625877,-0.106652648457547,7.21695862910648,-0.119352106794732,0.202532943954523,"WDN5"
1984-03-15,1984-07-15,5,3,7,1.69492387746799,0.318207111336845,0.87527341296129,1.8064477696222,0.59130399159727,0.413577268375978,90.2959797447549,-0.53179926220767,0.471236223457547,-0.217383123228225,0.121044282508263,"WDN5"
1987-05-15,1993-07-15,75,5,7,1.04184988762067,0.00171999876751744,18.6800011327652,146.366964635004,0.406972321595902,0.452640963527569,104.444286062463,-0.348117620280011,1.37206532230582,-0.0143507201995099,0.0483919184931946,"WDN5"
